"","cod_ibge","localidades","periodos","pop","genero","faixa_etaria","faixa"
"8142",3556206,"Valinhos",2001,3727,"M","25_a_29","25_a_29"
"8143",3556206,"Valinhos",2002,3834,"M","25_a_29","25_a_29"
"8144",3556206,"Valinhos",2003,3940,"M","25_a_29","25_a_29"
"8145",3556206,"Valinhos",2004,4047,"M","25_a_29","25_a_29"
"8146",3556206,"Valinhos",2005,4153,"M","25_a_29","25_a_29"
"8147",3556206,"Valinhos",2006,4256,"M","25_a_29","25_a_29"
"8148",3556206,"Valinhos",2007,4358,"M","25_a_29","25_a_29"
"8149",3556206,"Valinhos",2008,4456,"M","25_a_29","25_a_29"
"8150",3556206,"Valinhos",2009,4550,"M","25_a_29","25_a_29"
"8151",3556206,"Valinhos",2010,4642,"M","25_a_29","25_a_29"
"8152",3556206,"Valinhos",2011,4751,"M","25_a_29","25_a_29"
"8153",3556206,"Valinhos",2012,4857,"M","25_a_29","25_a_29"
"8154",3556206,"Valinhos",2013,4965,"M","25_a_29","25_a_29"
"8155",3556206,"Valinhos",2014,5075,"M","25_a_29","25_a_29"
"8156",3556206,"Valinhos",2015,5185,"M","25_a_29","25_a_29"
"8157",3556206,"Valinhos",2016,5170,"M","25_a_29","25_a_29"
"8158",3556206,"Valinhos",2017,5154,"M","25_a_29","25_a_29"
"8159",3556206,"Valinhos",2018,5135,"M","25_a_29","25_a_29"
"8160",3556206,"Valinhos",2019,5114,"M","25_a_29","25_a_29"
"8161",3556206,"Valinhos",2020,5092,"M","25_a_29","25_a_29"
"8162",3556206,"Valinhos",2021,5047,"M","25_a_29","25_a_29"
"8163",3556206,"Valinhos",2000,3587,"F","25_a_29","25_a_29"
"8164",3556206,"Valinhos",2001,3707,"F","25_a_29","25_a_29"
"8165",3556206,"Valinhos",2002,3824,"F","25_a_29","25_a_29"
"8166",3556206,"Valinhos",2003,3941,"F","25_a_29","25_a_29"
"8167",3556206,"Valinhos",2004,4060,"F","25_a_29","25_a_29"
"8168",3556206,"Valinhos",2005,4178,"F","25_a_29","25_a_29"
"8169",3556206,"Valinhos",2006,4294,"F","25_a_29","25_a_29"
"8170",3556206,"Valinhos",2007,4408,"F","25_a_29","25_a_29"
"8171",3556206,"Valinhos",2008,4520,"F","25_a_29","25_a_29"
"8172",3556206,"Valinhos",2009,4628,"F","25_a_29","25_a_29"
"8173",3556206,"Valinhos",2010,4735,"F","25_a_29","25_a_29"
"8174",3556206,"Valinhos",2011,4815,"F","25_a_29","25_a_29"
"8175",3556206,"Valinhos",2012,4895,"F","25_a_29","25_a_29"
"8176",3556206,"Valinhos",2013,4974,"F","25_a_29","25_a_29"
"8177",3556206,"Valinhos",2014,5052,"F","25_a_29","25_a_29"
"8178",3556206,"Valinhos",2015,5128,"F","25_a_29","25_a_29"
"8179",3556206,"Valinhos",2016,5067,"F","25_a_29","25_a_29"
"8180",3556206,"Valinhos",2017,5004,"F","25_a_29","25_a_29"
"8181",3556206,"Valinhos",2018,4940,"F","25_a_29","25_a_29"
"8182",3556206,"Valinhos",2019,4875,"F","25_a_29","25_a_29"
"8183",3556206,"Valinhos",2020,4807,"F","25_a_29","25_a_29"
"8184",3556206,"Valinhos",2021,4820,"F","25_a_29","25_a_29"
"8185",3556206,"Valinhos",2000,3661,"M","30_a_34","30_a_34"
"8186",3556206,"Valinhos",2001,3756,"M","30_a_34","30_a_34"
"8187",3556206,"Valinhos",2002,3847,"M","30_a_34","30_a_34"
"8188",3556206,"Valinhos",2003,3937,"M","30_a_34","30_a_34"
"8189",3556206,"Valinhos",2004,4027,"M","30_a_34","30_a_34"
"8190",3556206,"Valinhos",2005,4114,"M","30_a_34","30_a_34"
"8191",3556206,"Valinhos",2006,4198,"M","30_a_34","30_a_34"
"8192",3556206,"Valinhos",2007,4280,"M","30_a_34","30_a_34"
"8193",3556206,"Valinhos",2008,4357,"M","30_a_34","30_a_34"
"8194",3556206,"Valinhos",2009,4429,"M","30_a_34","30_a_34"
"8195",3556206,"Valinhos",2010,4501,"M","30_a_34","30_a_34"
"8196",3556206,"Valinhos",2011,4618,"M","30_a_34","30_a_34"
"8197",3556206,"Valinhos",2012,4738,"M","30_a_34","30_a_34"
"8198",3556206,"Valinhos",2013,4858,"M","30_a_34","30_a_34"
"8199",3556206,"Valinhos",2014,4979,"M","30_a_34","30_a_34"
"8200",3556206,"Valinhos",2015,5103,"M","30_a_34","30_a_34"
"8201",3556206,"Valinhos",2016,5179,"M","30_a_34","30_a_34"
"8202",3556206,"Valinhos",2017,5253,"M","30_a_34","30_a_34"
"8203",3556206,"Valinhos",2018,5326,"M","30_a_34","30_a_34"
"8204",3556206,"Valinhos",2019,5400,"M","30_a_34","30_a_34"
"8205",3556206,"Valinhos",2020,5472,"M","30_a_34","30_a_34"
"8206",3556206,"Valinhos",2021,5441,"M","30_a_34","30_a_34"
"8207",3556206,"Valinhos",2000,3725,"F","30_a_34","30_a_34"
"8208",3556206,"Valinhos",2001,3831,"F","30_a_34","30_a_34"
"8209",3556206,"Valinhos",2002,3932,"F","30_a_34","30_a_34"
"8210",3556206,"Valinhos",2003,4032,"F","30_a_34","30_a_34"
"8211",3556206,"Valinhos",2004,4133,"F","30_a_34","30_a_34"
"8212",3556206,"Valinhos",2005,4232,"F","30_a_34","30_a_34"
"8213",3556206,"Valinhos",2006,4327,"F","30_a_34","30_a_34"
"8214",3556206,"Valinhos",2007,4421,"F","30_a_34","30_a_34"
"8215",3556206,"Valinhos",2008,4511,"F","30_a_34","30_a_34"
"8216",3556206,"Valinhos",2009,4596,"F","30_a_34","30_a_34"
"8217",3556206,"Valinhos",2010,4680,"F","30_a_34","30_a_34"
"8218",3556206,"Valinhos",2011,4790,"F","30_a_34","30_a_34"
"8219",3556206,"Valinhos",2012,4902,"F","30_a_34","30_a_34"
"8220",3556206,"Valinhos",2013,5013,"F","30_a_34","30_a_34"
"8221",3556206,"Valinhos",2014,5123,"F","30_a_34","30_a_34"
"8222",3556206,"Valinhos",2015,5235,"F","30_a_34","30_a_34"
"8223",3556206,"Valinhos",2016,5281,"F","30_a_34","30_a_34"
"8224",3556206,"Valinhos",2017,5323,"F","30_a_34","30_a_34"
"8225",3556206,"Valinhos",2018,5362,"F","30_a_34","30_a_34"
"8226",3556206,"Valinhos",2019,5403,"F","30_a_34","30_a_34"
"8227",3556206,"Valinhos",2020,5438,"F","30_a_34","30_a_34"
"8228",3556206,"Valinhos",2021,5362,"F","30_a_34","30_a_34"
"8229",3556206,"Valinhos",2000,3485,"M","35_a_39","35_a_39"
"8230",3556206,"Valinhos",2001,3575,"M","35_a_39","35_a_39"
"8231",3556206,"Valinhos",2002,3662,"M","35_a_39","35_a_39"
"8232",3556206,"Valinhos",2003,3746,"M","35_a_39","35_a_39"
"8233",3556206,"Valinhos",2004,3831,"M","35_a_39","35_a_39"
"8234",3556206,"Valinhos",2005,3913,"M","35_a_39","35_a_39"
"8235",3556206,"Valinhos",2006,3993,"M","35_a_39","35_a_39"
"8236",3556206,"Valinhos",2007,4070,"M","35_a_39","35_a_39"
"8237",3556206,"Valinhos",2008,4143,"M","35_a_39","35_a_39"
"8238",3556206,"Valinhos",2009,4211,"M","35_a_39","35_a_39"
"8239",3556206,"Valinhos",2010,4277,"M","35_a_39","35_a_39"
"8240",3556206,"Valinhos",2011,4376,"M","35_a_39","35_a_39"
"8241",3556206,"Valinhos",2012,4475,"M","35_a_39","35_a_39"
"8242",3556206,"Valinhos",2013,4575,"M","35_a_39","35_a_39"
"8243",3556206,"Valinhos",2014,4676,"M","35_a_39","35_a_39"
"8244",3556206,"Valinhos",2015,4777,"M","35_a_39","35_a_39"
"8245",3556206,"Valinhos",2016,4868,"M","35_a_39","35_a_39"
"8246",3556206,"Valinhos",2017,4957,"M","35_a_39","35_a_39"
"8247",3556206,"Valinhos",2018,5048,"M","35_a_39","35_a_39"
"8248",3556206,"Valinhos",2019,5137,"M","35_a_39","35_a_39"
"8249",3556206,"Valinhos",2020,5226,"M","35_a_39","35_a_39"
"8250",3556206,"Valinhos",2021,5295,"M","35_a_39","35_a_39"
"8251",3556206,"Valinhos",2000,3565,"F","35_a_39","35_a_39"
"8252",3556206,"Valinhos",2001,3662,"F","35_a_39","35_a_39"
"8253",3556206,"Valinhos",2002,3754,"F","35_a_39","35_a_39"
"8254",3556206,"Valinhos",2003,3844,"F","35_a_39","35_a_39"
"8255",3556206,"Valinhos",2004,3936,"F","35_a_39","35_a_39"
"8256",3556206,"Valinhos",2005,4025,"F","35_a_39","35_a_39"
"8257",3556206,"Valinhos",2006,4110,"F","35_a_39","35_a_39"
"8258",3556206,"Valinhos",2007,4194,"F","35_a_39","35_a_39"
"8259",3556206,"Valinhos",2008,4273,"F","35_a_39","35_a_39"
"8260",3556206,"Valinhos",2009,4348,"F","35_a_39","35_a_39"
"8261",3556206,"Valinhos",2010,4421,"F","35_a_39","35_a_39"
"8262",3556206,"Valinhos",2011,4536,"F","35_a_39","35_a_39"
"8263",3556206,"Valinhos",2012,4651,"F","35_a_39","35_a_39"
"8264",3556206,"Valinhos",2013,4767,"F","35_a_39","35_a_39"
"8265",3556206,"Valinhos",2014,4884,"F","35_a_39","35_a_39"
"8266",3556206,"Valinhos",2015,5002,"F","35_a_39","35_a_39"
"8267",3556206,"Valinhos",2016,5083,"F","35_a_39","35_a_39"
"8268",3556206,"Valinhos",2017,5162,"F","35_a_39","35_a_39"
"8269",3556206,"Valinhos",2018,5240,"F","35_a_39","35_a_39"
"8270",3556206,"Valinhos",2019,5317,"F","35_a_39","35_a_39"
"8271",3556206,"Valinhos",2020,5393,"F","35_a_39","35_a_39"
"8272",3556206,"Valinhos",2021,5429,"F","35_a_39","35_a_39"
"8273",3556206,"Valinhos",2000,3024,"M","40_a_44","40_a_44"
"8274",3556206,"Valinhos",2001,3152,"M","40_a_44","40_a_44"
"8275",3556206,"Valinhos",2002,3281,"M","40_a_44","40_a_44"
"8276",3556206,"Valinhos",2003,3411,"M","40_a_44","40_a_44"
"8277",3556206,"Valinhos",2004,3544,"M","40_a_44","40_a_44"
"8278",3556206,"Valinhos",2005,3678,"M","40_a_44","40_a_44"
"8279",3556206,"Valinhos",2006,3813,"M","40_a_44","40_a_44"
"8280",3556206,"Valinhos",2007,3950,"M","40_a_44","40_a_44"
"8281",3556206,"Valinhos",2008,4085,"M","40_a_44","40_a_44"
"8282",3556206,"Valinhos",2009,4220,"M","40_a_44","40_a_44"
"8283",3556206,"Valinhos",2010,4356,"M","40_a_44","40_a_44"
"8284",3556206,"Valinhos",2011,4380,"M","40_a_44","40_a_44"
"8285",3556206,"Valinhos",2012,4403,"M","40_a_44","40_a_44"
"8286",3556206,"Valinhos",2013,4424,"M","40_a_44","40_a_44"
"8287",3556206,"Valinhos",2014,4443,"M","40_a_44","40_a_44"
"8288",3556206,"Valinhos",2015,4461,"M","40_a_44","40_a_44"
"8289",3556206,"Valinhos",2016,4536,"M","40_a_44","40_a_44"
"8290",3556206,"Valinhos",2017,4612,"M","40_a_44","40_a_44"
"8291",3556206,"Valinhos",2018,4686,"M","40_a_44","40_a_44"
"8292",3556206,"Valinhos",2019,4761,"M","40_a_44","40_a_44"
"8293",3556206,"Valinhos",2020,4834,"M","40_a_44","40_a_44"
"8294",3556206,"Valinhos",2021,4921,"M","40_a_44","40_a_44"
"8295",3556206,"Valinhos",2000,3117,"F","40_a_44","40_a_44"
"8296",3556206,"Valinhos",2001,3261,"F","40_a_44","40_a_44"
"8297",3556206,"Valinhos",2002,3405,"F","40_a_44","40_a_44"
"8298",3556206,"Valinhos",2003,3552,"F","40_a_44","40_a_44"
"8299",3556206,"Valinhos",2004,3704,"F","40_a_44","40_a_44"
"8300",3556206,"Valinhos",2005,3858,"F","40_a_44","40_a_44"
"8301",3556206,"Valinhos",2006,4013,"F","40_a_44","40_a_44"
"8302",3556206,"Valinhos",2007,4171,"F","40_a_44","40_a_44"
"8303",3556206,"Valinhos",2008,4329,"F","40_a_44","40_a_44"
"8304",3556206,"Valinhos",2009,4487,"F","40_a_44","40_a_44"
"8305",3556206,"Valinhos",2010,4648,"F","40_a_44","40_a_44"
"8306",3556206,"Valinhos",2011,4653,"F","40_a_44","40_a_44"
"8307",3556206,"Valinhos",2012,4657,"F","40_a_44","40_a_44"
"8308",3556206,"Valinhos",2013,4658,"F","40_a_44","40_a_44"
"8309",3556206,"Valinhos",2014,4658,"F","40_a_44","40_a_44"
"8310",3556206,"Valinhos",2015,4655,"F","40_a_44","40_a_44"
"8311",3556206,"Valinhos",2016,4744,"F","40_a_44","40_a_44"
"8312",3556206,"Valinhos",2017,4834,"F","40_a_44","40_a_44"
"8313",3556206,"Valinhos",2018,4922,"F","40_a_44","40_a_44"
"8314",3556206,"Valinhos",2019,5010,"F","40_a_44","40_a_44"
"8315",3556206,"Valinhos",2020,5097,"F","40_a_44","40_a_44"
"8316",3556206,"Valinhos",2021,5173,"F","40_a_44","40_a_44"
"8317",3556206,"Valinhos",2000,2611,"M","45_a_49","45_a_49"
"8318",3556206,"Valinhos",2001,2747,"M","45_a_49","45_a_49"
"8319",3556206,"Valinhos",2002,2885,"M","45_a_49","45_a_49"
"8320",3556206,"Valinhos",2003,3027,"M","45_a_49","45_a_49"
"8321",3556206,"Valinhos",2004,3175,"M","45_a_49","45_a_49"
"8322",3556206,"Valinhos",2005,3326,"M","45_a_49","45_a_49"
"8323",3556206,"Valinhos",2006,3481,"M","45_a_49","45_a_49"
"8324",3556206,"Valinhos",2007,3639,"M","45_a_49","45_a_49"
"8325",3556206,"Valinhos",2008,3800,"M","45_a_49","45_a_49"
"8326",3556206,"Valinhos",2009,3962,"M","45_a_49","45_a_49"
"8327",3556206,"Valinhos",2010,4128,"M","45_a_49","45_a_49"
"8328",3556206,"Valinhos",2011,4198,"M","45_a_49","45_a_49"
"8329",3556206,"Valinhos",2012,4268,"M","45_a_49","45_a_49"
"8330",3556206,"Valinhos",2013,4338,"M","45_a_49","45_a_49"
"8331",3556206,"Valinhos",2014,4407,"M","45_a_49","45_a_49"
"8332",3556206,"Valinhos",2015,4476,"M","45_a_49","45_a_49"
"8333",3556206,"Valinhos",2016,4478,"M","45_a_49","45_a_49"
"8334",3556206,"Valinhos",2017,4479,"M","45_a_49","45_a_49"
"8335",3556206,"Valinhos",2018,4477,"M","45_a_49","45_a_49"
"8336",3556206,"Valinhos",2019,4474,"M","45_a_49","45_a_49"
"8337",3556206,"Valinhos",2020,4470,"M","45_a_49","45_a_49"
"8338",3556206,"Valinhos",2021,4544,"M","45_a_49","45_a_49"
"8339",3556206,"Valinhos",2000,2533,"F","45_a_49","45_a_49"
"8340",3556206,"Valinhos",2001,2672,"F","45_a_49","45_a_49"
"8341",3556206,"Valinhos",2002,2813,"F","45_a_49","45_a_49"
"8342",3556206,"Valinhos",2003,2958,"F","45_a_49","45_a_49"
"8343",3556206,"Valinhos",2004,3109,"F","45_a_49","45_a_49"
"8344",3556206,"Valinhos",2005,3265,"F","45_a_49","45_a_49"
"8345",3556206,"Valinhos",2006,3423,"F","45_a_49","45_a_49"
"8346",3556206,"Valinhos",2007,3587,"F","45_a_49","45_a_49"
"8347",3556206,"Valinhos",2008,3752,"F","45_a_49","45_a_49"
"8348",3556206,"Valinhos",2009,3921,"F","45_a_49","45_a_49"
"8349",3556206,"Valinhos",2010,4093,"F","45_a_49","45_a_49"
"8350",3556206,"Valinhos",2011,4235,"F","45_a_49","45_a_49"
"8351",3556206,"Valinhos",2012,4379,"F","45_a_49","45_a_49"
"8352",3556206,"Valinhos",2013,4526,"F","45_a_49","45_a_49"
"8353",3556206,"Valinhos",2014,4676,"F","45_a_49","45_a_49"
"8354",3556206,"Valinhos",2015,4829,"F","45_a_49","45_a_49"
"8355",3556206,"Valinhos",2016,4809,"F","45_a_49","45_a_49"
"8356",3556206,"Valinhos",2017,4788,"F","45_a_49","45_a_49"
"8357",3556206,"Valinhos",2018,4765,"F","45_a_49","45_a_49"
"8358",3556206,"Valinhos",2019,4738,"F","45_a_49","45_a_49"
"8359",3556206,"Valinhos",2020,4711,"F","45_a_49","45_a_49"
"8360",3556206,"Valinhos",2021,4798,"F","45_a_49","45_a_49"
"8361",3556206,"Valinhos",2000,2020,"M","50_a_54","50_a_54"
"8362",3556206,"Valinhos",2001,2134,"M","50_a_54","50_a_54"
"8363",3556206,"Valinhos",2002,2250,"M","50_a_54","50_a_54"
"8364",3556206,"Valinhos",2003,2370,"M","50_a_54","50_a_54"
"8365",3556206,"Valinhos",2004,2496,"M","50_a_54","50_a_54"
"8366",3556206,"Valinhos",2005,2626,"M","50_a_54","50_a_54"
"8367",3556206,"Valinhos",2006,2759,"M","50_a_54","50_a_54"
"8368",3556206,"Valinhos",2007,2896,"M","50_a_54","50_a_54"
"8369",3556206,"Valinhos",2008,3035,"M","50_a_54","50_a_54"
"8370",3556206,"Valinhos",2009,3177,"M","50_a_54","50_a_54"
"8371",3556206,"Valinhos",2010,3324,"M","50_a_54","50_a_54"
"8372",3556206,"Valinhos",2011,3482,"M","50_a_54","50_a_54"
"8373",3556206,"Valinhos",2012,3647,"M","50_a_54","50_a_54"
"8374",3556206,"Valinhos",2013,3818,"M","50_a_54","50_a_54"
"8375",3556206,"Valinhos",2014,3997,"M","50_a_54","50_a_54"
"8376",3556206,"Valinhos",2015,4181,"M","50_a_54","50_a_54"
"8377",3556206,"Valinhos",2016,4234,"M","50_a_54","50_a_54"
"8378",3556206,"Valinhos",2017,4286,"M","50_a_54","50_a_54"
"8379",3556206,"Valinhos",2018,4337,"M","50_a_54","50_a_54"
"8380",3556206,"Valinhos",2019,4387,"M","50_a_54","50_a_54"
"8381",3556206,"Valinhos",2020,4436,"M","50_a_54","50_a_54"
"8382",3556206,"Valinhos",2021,4438,"M","50_a_54","50_a_54"
"8383",3556206,"Valinhos",2000,2000,"F","50_a_54","50_a_54"
"8384",3556206,"Valinhos",2001,2130,"F","50_a_54","50_a_54"
"8385",3556206,"Valinhos",2002,2264,"F","50_a_54","50_a_54"
"8386",3556206,"Valinhos",2003,2404,"F","50_a_54","50_a_54"
"8387",3556206,"Valinhos",2004,2551,"F","50_a_54","50_a_54"
"8388",3556206,"Valinhos",2005,2704,"F","50_a_54","50_a_54"
"8389",3556206,"Valinhos",2006,2863,"F","50_a_54","50_a_54"
"8390",3556206,"Valinhos",2007,3028,"F","50_a_54","50_a_54"
"8391",3556206,"Valinhos",2008,3198,"F","50_a_54","50_a_54"
"8392",3556206,"Valinhos",2009,3374,"F","50_a_54","50_a_54"
"8393",3556206,"Valinhos",2010,3557,"F","50_a_54","50_a_54"
"8394",3556206,"Valinhos",2011,3684,"F","50_a_54","50_a_54"
"8395",3556206,"Valinhos",2012,3815,"F","50_a_54","50_a_54"
"8396",3556206,"Valinhos",2013,3948,"F","50_a_54","50_a_54"
"8397",3556206,"Valinhos",2014,4084,"F","50_a_54","50_a_54"
"8398",3556206,"Valinhos",2015,4223,"F","50_a_54","50_a_54"
"8399",3556206,"Valinhos",2016,4346,"F","50_a_54","50_a_54"
"8400",3556206,"Valinhos",2017,4470,"F","50_a_54","50_a_54"
"8401",3556206,"Valinhos",2018,4595,"F","50_a_54","50_a_54"
"8402",3556206,"Valinhos",2019,4722,"F","50_a_54","50_a_54"
"8403",3556206,"Valinhos",2020,4851,"F","50_a_54","50_a_54"
"8404",3556206,"Valinhos",2021,4830,"F","50_a_54","50_a_54"
"8405",3556206,"Valinhos",2000,1474,"M","55_a_59","55_a_59"
"8406",3556206,"Valinhos",2001,1571,"M","55_a_59","55_a_59"
"8407",3556206,"Valinhos",2002,1672,"M","55_a_59","55_a_59"
"8408",3556206,"Valinhos",2003,1777,"M","55_a_59","55_a_59"
"8409",3556206,"Valinhos",2004,1888,"M","55_a_59","55_a_59"
"8410",3556206,"Valinhos",2005,2004,"M","55_a_59","55_a_59"
"8411",3556206,"Valinhos",2006,2124,"M","55_a_59","55_a_59"
"8412",3556206,"Valinhos",2007,2250,"M","55_a_59","55_a_59"
"8413",3556206,"Valinhos",2008,2380,"M","55_a_59","55_a_59"
"8414",3556206,"Valinhos",2009,2514,"M","55_a_59","55_a_59"
"8415",3556206,"Valinhos",2010,2652,"M","55_a_59","55_a_59"
"8416",3556206,"Valinhos",2011,2774,"M","55_a_59","55_a_59"
"8417",3556206,"Valinhos",2012,2901,"M","55_a_59","55_a_59"
"8418",3556206,"Valinhos",2013,3033,"M","55_a_59","55_a_59"
"8419",3556206,"Valinhos",2014,3169,"M","55_a_59","55_a_59"
"8420",3556206,"Valinhos",2015,3311,"M","55_a_59","55_a_59"
"8421",3556206,"Valinhos",2016,3455,"M","55_a_59","55_a_59"
"8422",3556206,"Valinhos",2017,3604,"M","55_a_59","55_a_59"
"8423",3556206,"Valinhos",2018,3758,"M","55_a_59","55_a_59"
"8424",3556206,"Valinhos",2019,3917,"M","55_a_59","55_a_59"
"8425",3556206,"Valinhos",2020,4081,"M","55_a_59","55_a_59"
"8426",3556206,"Valinhos",2021,4132,"M","55_a_59","55_a_59"
"8427",3556206,"Valinhos",2000,1562,"F","55_a_59","55_a_59"
"8428",3556206,"Valinhos",2001,1660,"F","55_a_59","55_a_59"
"8429",3556206,"Valinhos",2002,1762,"F","55_a_59","55_a_59"
"8430",3556206,"Valinhos",2003,1867,"F","55_a_59","55_a_59"
"8431",3556206,"Valinhos",2004,1978,"F","55_a_59","55_a_59"
"8432",3556206,"Valinhos",2005,2093,"F","55_a_59","55_a_59"
"8433",3556206,"Valinhos",2006,2213,"F","55_a_59","55_a_59"
"8434",3556206,"Valinhos",2007,2336,"F","55_a_59","55_a_59"
"8435",3556206,"Valinhos",2008,2464,"F","55_a_59","55_a_59"
"8436",3556206,"Valinhos",2009,2595,"F","55_a_59","55_a_59"
"8437",3556206,"Valinhos",2010,2730,"F","55_a_59","55_a_59"
"8438",3556206,"Valinhos",2011,2893,"F","55_a_59","55_a_59"
"8439",3556206,"Valinhos",2012,3063,"F","55_a_59","55_a_59"
"8440",3556206,"Valinhos",2013,3242,"F","55_a_59","55_a_59"
"8441",3556206,"Valinhos",2014,3430,"F","55_a_59","55_a_59"
"8442",3556206,"Valinhos",2015,3628,"F","55_a_59","55_a_59"
"8443",3556206,"Valinhos",2016,3741,"F","55_a_59","55_a_59"
"8444",3556206,"Valinhos",2017,3857,"F","55_a_59","55_a_59"
"8445",3556206,"Valinhos",2018,3975,"F","55_a_59","55_a_59"
"8446",3556206,"Valinhos",2019,4094,"F","55_a_59","55_a_59"
"8447",3556206,"Valinhos",2020,4214,"F","55_a_59","55_a_59"
"8448",3556206,"Valinhos",2021,4334,"F","55_a_59","55_a_59"
"8449",3556206,"Valinhos",2000,1197,"M","60_a_64","60_a_64"
"8450",3556206,"Valinhos",2001,1267,"M","60_a_64","60_a_64"
"8451",3556206,"Valinhos",2002,1339,"M","60_a_64","60_a_64"
"8452",3556206,"Valinhos",2003,1414,"M","60_a_64","60_a_64"
"8453",3556206,"Valinhos",2004,1492,"M","60_a_64","60_a_64"
"8454",3556206,"Valinhos",2005,1572,"M","60_a_64","60_a_64"
"8455",3556206,"Valinhos",2006,1655,"M","60_a_64","60_a_64"
"8456",3556206,"Valinhos",2007,1741,"M","60_a_64","60_a_64"
"8457",3556206,"Valinhos",2008,1829,"M","60_a_64","60_a_64"
"8458",3556206,"Valinhos",2009,1919,"M","60_a_64","60_a_64"
"8459",3556206,"Valinhos",2010,2011,"M","60_a_64","60_a_64"
"8460",3556206,"Valinhos",2011,2114,"M","60_a_64","60_a_64"
"8461",3556206,"Valinhos",2012,2222,"M","60_a_64","60_a_64"
"8462",3556206,"Valinhos",2013,2335,"M","60_a_64","60_a_64"
"8463",3556206,"Valinhos",2014,2454,"M","60_a_64","60_a_64"
"8464",3556206,"Valinhos",2015,2576,"M","60_a_64","60_a_64"
"8465",3556206,"Valinhos",2016,2685,"M","60_a_64","60_a_64"
"8466",3556206,"Valinhos",2017,2798,"M","60_a_64","60_a_64"
"8467",3556206,"Valinhos",2018,2915,"M","60_a_64","60_a_64"
"8468",3556206,"Valinhos",2019,3035,"M","60_a_64","60_a_64"
"8469",3556206,"Valinhos",2020,3160,"M","60_a_64","60_a_64"
"8470",3556206,"Valinhos",2021,3299,"M","60_a_64","60_a_64"
"8471",3556206,"Valinhos",2000,1286,"F","60_a_64","60_a_64"
"8472",3556206,"Valinhos",2001,1360,"F","60_a_64","60_a_64"
"8473",3556206,"Valinhos",2002,1436,"F","60_a_64","60_a_64"
"8474",3556206,"Valinhos",2003,1515,"F","60_a_64","60_a_64"
"8475",3556206,"Valinhos",2004,1597,"F","60_a_64","60_a_64"
"8476",3556206,"Valinhos",2005,1682,"F","60_a_64","60_a_64"
"8477",3556206,"Valinhos",2006,1770,"F","60_a_64","60_a_64"
"8478",3556206,"Valinhos",2007,1860,"F","60_a_64","60_a_64"
"8479",3556206,"Valinhos",2008,1951,"F","60_a_64","60_a_64"
"8480",3556206,"Valinhos",2009,2045,"F","60_a_64","60_a_64"
"8481",3556206,"Valinhos",2010,2142,"F","60_a_64","60_a_64"
"8482",3556206,"Valinhos",2011,2254,"F","60_a_64","60_a_64"
"8483",3556206,"Valinhos",2012,2370,"F","60_a_64","60_a_64"
"8484",3556206,"Valinhos",2013,2492,"F","60_a_64","60_a_64"
"8485",3556206,"Valinhos",2014,2619,"F","60_a_64","60_a_64"
"8486",3556206,"Valinhos",2015,2751,"F","60_a_64","60_a_64"
"8487",3556206,"Valinhos",2016,2902,"F","60_a_64","60_a_64"
"8488",3556206,"Valinhos",2017,3059,"F","60_a_64","60_a_64"
"8489",3556206,"Valinhos",2018,3224,"F","60_a_64","60_a_64"
"8490",3556206,"Valinhos",2019,3395,"F","60_a_64","60_a_64"
"8491",3556206,"Valinhos",2020,3574,"F","60_a_64","60_a_64"
"8492",3556206,"Valinhos",2021,3686,"F","60_a_64","60_a_64"
"8493",3556206,"Valinhos",2000,969,"M","65_a_69","65_a_69"
"8494",3556206,"Valinhos",2001,1007,"M","65_a_69","65_a_69"
"8495",3556206,"Valinhos",2002,1045,"M","65_a_69","65_a_69"
"8496",3556206,"Valinhos",2003,1083,"M","65_a_69","65_a_69"
"8497",3556206,"Valinhos",2004,1121,"M","65_a_69","65_a_69"
"8498",3556206,"Valinhos",2005,1160,"M","65_a_69","65_a_69"
"8499",3556206,"Valinhos",2006,1199,"M","65_a_69","65_a_69"
"8500",3556206,"Valinhos",2007,1237,"M","65_a_69","65_a_69"
"8501",3556206,"Valinhos",2008,1275,"M","65_a_69","65_a_69"
"8502",3556206,"Valinhos",2009,1313,"M","65_a_69","65_a_69"
"8503",3556206,"Valinhos",2010,1351,"M","65_a_69","65_a_69"
"8504",3556206,"Valinhos",2011,1445,"M","65_a_69","65_a_69"
"8505",3556206,"Valinhos",2012,1546,"M","65_a_69","65_a_69"
"8506",3556206,"Valinhos",2013,1652,"M","65_a_69","65_a_69"
"8507",3556206,"Valinhos",2014,1765,"M","65_a_69","65_a_69"
"8508",3556206,"Valinhos",2015,1886,"M","65_a_69","65_a_69"
"8509",3556206,"Valinhos",2016,1977,"M","65_a_69","65_a_69"
"8510",3556206,"Valinhos",2017,2072,"M","65_a_69","65_a_69"
"8511",3556206,"Valinhos",2018,2171,"M","65_a_69","65_a_69"
"8512",3556206,"Valinhos",2019,2274,"M","65_a_69","65_a_69"
"8513",3556206,"Valinhos",2020,2380,"M","65_a_69","65_a_69"
"8514",3556206,"Valinhos",2021,2483,"M","65_a_69","65_a_69"
"8515",3556206,"Valinhos",2000,1036,"F","65_a_69","65_a_69"
"8516",3556206,"Valinhos",2001,1088,"F","65_a_69","65_a_69"
"8517",3556206,"Valinhos",2002,1140,"F","65_a_69","65_a_69"
"8518",3556206,"Valinhos",2003,1193,"F","65_a_69","65_a_69"
